dep_time,flight,origin,dest,air_time,distance,carrier,date,arr_delay,time_hour
1532,4628,EWR,STL,154,872,EV,2013-01-23,late,2013-01-23T18:00:00Z
725,183,EWR,SFO,329,2565,VX,2013-08-16,on_time,2013-08-16T11:00:00Z
653,2003,LGA,MIA,154,1096,DL,2013-02-12,on_time,2013-02-12T12:00:00Z
2116,619,JFK,JAX,109,828,B6,2013-06-01,on_time,2013-06-01T01:00:00Z
1859,2159,JFK,MCO,134,944,DL,2013-04-26,on_time,2013-04-26T22:00:00Z
1825,2331,JFK,DTW,88,509,DL,2013-12-16,on_time,2013-12-16T23:00:00Z
1814,918,JFK,BOS,34,187,B6,2013-10-11,late,2013-10-11T21:00:00Z
802,345,EWR,IAH,211,1400,UA,2013-12-23,on_time,2013-12-23T12:00:00Z
554,517,EWR,MCO,125,937,B6,2013-05-21,on_time,2013-05-21T10:00:00Z
1347,1880,LGA,STL,151,888,WN,2013-12-23,late,2013-12-23T17:00:00Z
2214,1183,JFK,MCO,119,944,B6,2013-09-01,on_time,2013-09-01T01:00:00Z
651,315,JFK,SJU,195,1598,DL,2013-10-04,on_time,2013-10-04T10:00:00Z
1738,2331,LGA,DTW,80,502,DL,2013-04-21,on_time,2013-04-21T21:00:00Z
1211,4567,EWR,MCI,178,1092,EV,2013-11-18,on_time,2013-11-18T16:00:00Z
1755,623,LGA,ATL,119,762,FL,2013-05-12,on_time,2013-05-12T21:00:00Z
1744,5678,EWR,CVG,93,569,EV,2013-06-19,late,2013-06-19T21:00:00Z
2358,4885,LGA,ILM,72,500,EV,2013-12-03,late,2013-12-03T02:00:00Z
1811,119,EWR,LAX,337,2454,AA,2013-11-30,on_time,2013-11-30T23:00:00Z
1716,843,JFK,ATL,113,760,DL,2013-07-02,late,2013-07-02T20:00:00Z
1613,3354,JFK,BOS,42,187,9E,2013-03-27,on_time,2013-03-27T20:00:00Z
1246,1375,JFK,SLC,298,1990,DL,2013-11-22,on_time,2013-11-22T17:00:00Z
753,4250,EWR,CMH,78,463,EV,2013-04-10,on_time,2013-04-10T11:00:00Z
730,2279,LGA,MIA,145,1096,AA,2013-10-17,on_time,2013-10-17T11:00:00Z
2008,4117,EWR,ALB,32,143,EV,2013-05-14,on_time,2013-05-14T00:00:00Z
714,399,JFK,LAX,310,2475,VX,2013-08-17,on_time,2013-08-17T11:00:00Z
1024,23,JFK,SFO,320,2586,VX,2013-08-21,on_time,2013-08-21T14:00:00Z
1324,331,LGA,ORD,108,733,AA,2013-05-31,on_time,2013-05-31T17:00:00Z
1239,3996,EWR,HOU,226,1411,WN,2013-12-29,on_time,2013-12-29T17:00:00Z
805,5242,LGA,GSO,79,461,EV,2013-10-24,on_time,2013-10-24T12:00:00Z
919,997,EWR,LAX,318,2454,UA,2013-10-25,on_time,2013-10-25T12:00:00Z
1150,2179,LGA,DCA,48,214,US,2013-11-08,on_time,2013-11-08T17:00:00Z
1022,1529,JFK,LAS,310,2248,DL,2013-04-17,on_time,2013-04-17T14:00:00Z
1855,645,LGA,ATL,127,762,FL,2013-02-16,on_time,2013-02-16T00:00:00Z
948,4670,LGA,BNA,111,764,MQ,2013-06-09,on_time,2013-06-09T13:00:00Z
1544,4,JFK,MCO,129,944,DL,2013-05-29,on_time,2013-05-29T19:00:00Z
1828,7,EWR,SEA,319,2402,AS,2013-07-18,on_time,2013-07-18T22:00:00Z
2027,1635,EWR,BOS,42,200,UA,2013-03-15,on_time,2013-03-15T00:00:00Z
1817,2370,LGA,PBI,146,1035,DL,2013-09-01,on_time,2013-09-01T22:00:00Z
1512,2181,LGA,MCO,134,950,DL,2013-08-12,on_time,2013-08-12T19:00:00Z
1435,1231,LGA,DTW,89,502,DL,2013-08-10,on_time,2013-08-10T18:00:00Z
843,4711,EWR,STL,123,872,EV,2013-10-01,on_time,2013-10-01T12:00:00Z
1508,3663,JFK,DCA,44,213,MQ,2013-11-09,on_time,2013-11-09T20:00:00Z
1850,438,JFK,SAN,333,2446,DL,2013-12-12,on_time,2013-12-12T23:00:00Z
656,2163,LGA,DCA,42,214,US,2013-06-26,on_time,2013-06-26T11:00:00Z
1057,695,JFK,MCO,156,944,DL,2013-11-02,on_time,2013-11-02T15:00:00Z
641,1596,EWR,PHX,315,2133,UA,2013-03-16,on_time,2013-03-16T10:00:00Z
1027,179,JFK,SFO,348,2586,AA,2013-01-19,on_time,2013-01-19T15:00:00Z
2120,199,JFK,LAS,308,2248,B6,2013-03-06,on_time,2013-03-06T02:00:00Z
1404,1685,LGA,MCO,128,950,DL,2013-08-12,on_time,2013-08-12T17:00:00Z
1428,286,JFK,ROC,51,264,B6,2013-10-17,on_time,2013-10-17T18:00:00Z
741,4696,EWR,MHT,38,209,EV,2013-03-16,on_time,2013-03-16T11:00:00Z
1450,2347,LGA,ATL,105,762,DL,2013-09-23,on_time,2013-09-23T18:00:00Z
752,451,EWR,IAH,194,1400,UA,2013-01-11,on_time,2013-01-11T12:00:00Z
1058,1647,LGA,ATL,103,762,DL,2013-07-08,on_time,2013-07-08T15:00:00Z
1455,3765,EWR,ORD,117,719,MQ,2013-04-12,late,2013-04-12T17:00:00Z
1245,1605,EWR,LAS,294,2227,UA,2013-09-16,on_time,2013-09-16T16:00:00Z
1056,816,JFK,SFO,369,2586,UA,2013-01-09,on_time,2013-01-09T16:00:00Z
1638,4357,EWR,MSY,167,1167,EV,2013-03-28,on_time,2013-03-28T20:00:00Z
2259,234,JFK,BTV,58,266,B6,2013-09-25,late,2013-09-25T02:00:00Z
757,1271,JFK,FLL,160,1069,DL,2013-11-12,on_time,2013-11-12T13:00:00Z
2136,1178,EWR,BOS,39,200,B6,2013-05-23,late,2013-05-23T00:00:00Z
1402,686,EWR,PHX,276,2133,US,2013-08-30,on_time,2013-08-30T17:00:00Z
1453,4037,JFK,BUF,55,301,9E,2013-05-11,on_time,2013-05-11T18:00:00Z
1511,643,EWR,AUS,213,1504,UA,2013-06-17,late,2013-06-17T19:00:00Z
1058,3466,LGA,RDU,71,431,MQ,2013-07-19,on_time,2013-07-19T14:00:00Z
1751,177,JFK,SFO,369,2586,AA,2013-03-03,on_time,2013-03-03T22:00:00Z
628,1107,EWR,AUS,221,1504,UA,2013-04-08,on_time,2013-04-08T10:00:00Z
1158,3404,LGA,RDU,73,431,MQ,2013-10-14,on_time,2013-10-14T16:00:00Z
1825,4484,LGA,BNA,107,764,MQ,2013-05-14,on_time,2013-05-14T22:00:00Z
1424,4687,EWR,CVG,90,569,EV,2013-06-03,on_time,2013-06-03T17:00:00Z
1417,1618,EWR,TPA,140,997,UA,2013-01-25,on_time,2013-01-25T19:00:00Z
1754,527,LGA,ATL,122,762,DL,2013-12-15,on_time,2013-12-15T22:00:00Z
2305,718,JFK,BOS,41,187,B6,2013-08-12,on_time,2013-08-12T03:00:00Z
1937,1787,JFK,TPA,137,1005,AA,2013-03-04,on_time,2013-03-04T00:00:00Z
854,120,JFK,LAX,354,2475,DL,2013-04-22,on_time,2013-04-22T13:00:00Z
1719,291,JFK,AUS,237,1521,AA,2013-12-20,on_time,2013-12-20T22:00:00Z
1651,4135,JFK,BWI,36,184,9E,2013-03-18,late,2013-03-18T19:00:00Z
828,5811,EWR,PVD,35,160,EV,2013-09-05,on_time,2013-09-05T12:00:00Z
818,2921,JFK,MSP,169,1029,9E,2013-11-23,on_time,2013-11-23T13:00:00Z
2146,1201,JFK,FLL,140,1069,B6,2013-07-28,on_time,2013-07-28T01:00:00Z
700,305,LGA,ORD,129,733,AA,2013-11-11,on_time,2013-11-11T12:00:00Z
2353,745,JFK,PSE,219,1617,B6,2013-10-24,on_time,2013-10-24T03:00:00Z
1754,785,LGA,DFW,186,1389,AA,2013-06-20,on_time,2013-06-20T21:00:00Z
1610,3849,EWR,CVG,96,569,EV,2013-09-22,on_time,2013-09-22T20:00:00Z
1740,4382,EWR,DTW,89,488,EV,2013-02-10,on_time,2013-02-10T22:00:00Z
2126,1049,EWR,SFO,379,2565,UA,2013-12-03,on_time,2013-12-03T02:00:00Z
604,715,JFK,SJU,188,1598,B6,2013-06-18,on_time,2013-06-18T10:00:00Z
1846,4649,LGA,MSP,137,1020,MQ,2013-04-30,on_time,2013-04-30T22:00:00Z
817,4406,JFK,RDU,70,427,MQ,2013-01-24,on_time,2013-01-24T13:00:00Z
1611,4447,LGA,RDU,68,431,MQ,2013-04-10,late,2013-04-10T19:00:00Z
1811,3470,JFK,DTW,85,509,9E,2013-04-04,on_time,2013-04-04T22:00:00Z
2249,4470,EWR,ALB,28,143,EV,2013-12-24,late,2013-12-24T02:00:00Z
1257,368,EWR,MSY,151,1167,UA,2013-05-21,on_time,2013-05-21T16:00:00Z
630,1433,LGA,CLT,82,544,US,2013-03-08,on_time,2013-03-08T11:00:00Z
923,1855,LGA,STL,122,888,AA,2013-06-07,on_time,2013-06-07T13:00:00Z
2020,354,LGA,CAK,68,397,FL,2013-01-19,on_time,2013-01-19T01:00:00Z
1905,2140,LGA,BOS,44,184,US,2013-03-09,on_time,2013-03-09T00:00:00Z
1536,65,JFK,DFW,211,1391,AA,2013-12-01,on_time,2013-12-01T20:00:00Z
1713,4013,JFK,PHL,33,94,9E,2013-07-25,late,2013-07-25T20:00:00Z
854,1296,EWR,PBI,153,1023,UA,2013-12-09,on_time,2013-12-09T13:00:00Z
1131,1623,EWR,MIA,160,1085,AA,2013-12-11,on_time,2013-12-11T16:00:00Z
1101,457,JFK,SLC,286,1990,DL,2013-12-19,late,2013-12-19T16:00:00Z
2348,4700,EWR,CLT,76,529,EV,2013-06-27,late,2013-06-27T01:00:00Z
1156,1443,JFK,CLT,92,541,US,2013-01-25,on_time,2013-01-25T17:00:00Z
1050,3281,LGA,CMH,77,479,MQ,2013-10-16,on_time,2013-10-16T14:00:00Z
1159,4431,LGA,RDU,78,431,MQ,2013-03-13,on_time,2013-03-13T16:00:00Z
1027,2343,EWR,ATL,105,746,DL,2013-04-08,on_time,2013-04-08T14:00:00Z
1758,27,JFK,SFO,341,2586,VX,2013-08-09,late,2013-08-09T20:00:00Z
1804,5379,LGA,SYR,35,198,EV,2013-09-07,on_time,2013-09-07T22:00:00Z
1420,1736,EWR,IAH,184,1400,UA,2013-03-02,on_time,2013-03-02T19:00:00Z
1339,3305,LGA,RDU,62,431,MQ,2013-10-30,on_time,2013-10-30T17:00:00Z
2102,29,JFK,SFO,361,2586,VX,2013-04-04,late,2013-04-04T22:00:00Z
602,1403,JFK,SJU,203,1598,B6,2013-08-23,on_time,2013-08-23T10:00:00Z
1443,320,EWR,DFW,195,1372,AA,2013-12-28,on_time,2013-12-28T19:00:00Z
659,1622,EWR,ORD,128,719,UA,2013-10-31,on_time,2013-10-31T10:00:00Z
2124,381,LGA,FLL,149,1076,B6,2013-04-13,late,2013-04-13T23:00:00Z
629,303,LGA,ORD,112,733,AA,2013-08-17,on_time,2013-08-17T10:00:00Z
2132,588,EWR,MSY,146,1167,UA,2013-05-29,on_time,2013-05-29T01:00:00Z
1912,1481,EWR,LAS,277,2227,UA,2013-08-18,on_time,2013-08-18T23:00:00Z
1540,145,JFK,MIA,140,1089,AA,2013-10-29,on_time,2013-10-29T19:00:00Z
1124,3308,LGA,RDU,63,431,9E,2013-10-05,on_time,2013-10-05T15:00:00Z
805,655,JFK,STT,195,1623,AA,2013-03-18,on_time,2013-03-18T12:00:00Z
1247,178,JFK,BOS,34,187,AA,2013-09-29,on_time,2013-09-29T16:00:00Z
1600,421,EWR,SFO,351,2565,UA,2013-08-03,on_time,2013-08-03T20:00:00Z
1554,1593,EWR,MCO,135,937,UA,2013-06-03,on_time,2013-06-03T19:00:00Z
556,3267,EWR,ORD,105,719,MQ,2013-09-28,on_time,2013-09-28T10:00:00Z
1743,2370,LGA,PBI,135,1035,DL,2013-05-18,on_time,2013-05-18T21:00:00Z
753,1511,EWR,RSW,154,1068,B6,2013-11-03,on_time,2013-11-03T13:00:00Z
701,3,JFK,SJU,186,1598,B6,2013-12-21,on_time,2013-12-21T12:00:00Z
505,598,EWR,IAH,187,1400,UA,2013-10-26,on_time,2013-10-26T09:00:00Z
1151,1006,JFK,BOS,32,187,DL,2013-08-11,on_time,2013-08-11T16:00:00Z
711,428,LGA,MKE,104,738,WN,2013-07-04,on_time,2013-07-04T10:00:00Z
153,5258,LGA,MHT,33,195,EV,2013-07-10,late,2013-07-10T02:00:00Z
2125,2131,LGA,DTW,75,502,DL,2013-10-23,late,2013-10-23T23:00:00Z
553,507,EWR,FLL,144,1065,B6,2013-01-10,on_time,2013-01-10T11:00:00Z
1446,4172,JFK,CLE,81,425,MQ,2013-01-31,on_time,2013-01-31T19:00:00Z
1022,4510,EWR,MKE,105,725,EV,2013-09-13,on_time,2013-09-13T14:00:00Z
1558,854,JFK,BOS,57,187,AA,2013-05-11,late,2013-05-11T20:00:00Z
1839,4517,LGA,CRW,88,444,MQ,2013-05-19,on_time,2013-05-19T22:00:00Z
952,1964,LGA,MKE,135,738,WN,2013-01-16,on_time,2013-01-16T14:00:00Z
1431,1744,LGA,IAH,216,1416,UA,2013-04-01,on_time,2013-04-01T18:00:00Z
1710,1176,EWR,BOS,36,200,B6,2013-05-10,on_time,2013-05-10T21:00:00Z
1725,345,LGA,ORD,119,733,AA,2013-11-29,on_time,2013-11-29T22:00:00Z
2000,4204,EWR,OKC,173,1325,EV,2013-06-20,on_time,2013-06-20T23:00:00Z
1019,4087,EWR,IND,106,645,EV,2013-12-27,late,2013-12-27T14:00:00Z
615,1895,EWR,MIA,137,1085,AA,2013-07-20,on_time,2013-07-20T10:00:00Z
1951,87,JFK,SLC,285,1990,DL,2013-08-07,late,2013-08-07T23:00:00Z
840,1626,EWR,SAN,322,2425,UA,2013-10-02,on_time,2013-10-02T12:00:00Z
1107,1275,JFK,SLC,279,1990,DL,2013-03-28,on_time,2013-03-28T15:00:00Z
704,831,LGA,DTW,90,502,DL,2013-01-02,on_time,2013-01-02T12:00:00Z
653,1183,EWR,RSW,151,1068,UA,2013-10-03,on_time,2013-10-03T10:00:00Z
1636,4540,LGA,DTW,103,502,MQ,2013-03-01,on_time,2013-03-01T21:00:00Z
1655,4695,EWR,RDU,69,416,EV,2013-12-13,on_time,2013-12-13T21:00:00Z
2020,801,JFK,FLL,149,1069,B6,2013-03-17,on_time,2013-03-17T00:00:00Z
2122,4700,EWR,CLT,72,529,EV,2013-09-11,on_time,2013-09-11T01:00:00Z
913,217,EWR,SEA,317,2402,UA,2013-07-07,on_time,2013-07-07T12:00:00Z
1021,925,JFK,TPA,135,1005,B6,2013-08-31,on_time,2013-08-31T14:00:00Z
1905,5562,LGA,BGR,54,378,EV,2013-05-31,on_time,2013-05-31T22:00:00Z
1012,1174,LGA,PBI,146,1035,DL,2013-11-11,on_time,2013-11-11T15:00:00Z
1635,4702,EWR,GSO,71,445,EV,2013-07-29,on_time,2013-07-29T20:00:00Z
1617,3411,LGA,RDU,75,431,MQ,2013-08-14,on_time,2013-08-14T20:00:00Z
1900,21,JFK,LAX,345,2475,AA,2013-01-25,late,2013-01-25T00:00:00Z
811,1023,LGA,TPA,148,1010,DL,2013-02-21,on_time,2013-02-21T13:00:00Z
1932,645,JFK,SFO,346,2586,B6,2013-03-26,on_time,2013-03-26T23:00:00Z
1510,681,EWR,RSW,159,1068,UA,2013-04-05,on_time,2013-04-05T19:00:00Z
1944,1539,EWR,SFO,353,2565,UA,2013-03-07,on_time,2013-03-07T00:00:00Z
858,485,EWR,ATL,112,746,DL,2013-05-19,on_time,2013-05-19T13:00:00Z
607,3525,LGA,RDU,67,431,MQ,2013-10-17,on_time,2013-10-17T10:00:00Z
1903,4569,LGA,RDU,71,431,MQ,2013-01-28,on_time,2013-01-28T00:00:00Z
1629,3813,EWR,GSO,70,445,EV,2013-10-14,on_time,2013-10-14T20:00:00Z
1750,145,JFK,SAN,334,2446,AA,2013-07-28,late,2013-07-28T21:00:00Z
821,2596,JFK,LAS,331,2248,DL,2013-12-04,on_time,2013-12-04T13:00:00Z
1654,6181,EWR,IAD,45,212,EV,2013-11-21,on_time,2013-11-21T21:00:00Z
1236,66,JFK,BUF,59,301,B6,2013-02-15,on_time,2013-02-15T17:00:00Z
1350,1556,EWR,SFO,346,2565,UA,2013-07-26,on_time,2013-07-26T17:00:00Z
1322,411,JFK,LAX,322,2475,VX,2013-03-10,on_time,2013-03-10T17:00:00Z
1428,325,JFK,TPA,127,1005,B6,2013-08-25,on_time,2013-08-25T18:00:00Z
1321,1131,LGA,DTW,75,502,DL,2013-04-22,late,2013-04-22T16:00:00Z
753,1733,LGA,CLT,100,544,US,2013-11-12,on_time,2013-11-12T12:00:00Z
1301,4564,LGA,DTW,87,502,MQ,2013-06-09,on_time,2013-06-09T17:00:00Z
2017,5168,LGA,GSO,77,461,EV,2013-04-24,late,2013-04-24T23:00:00Z
1738,2751,LGA,CLT,85,544,YV,2013-07-12,on_time,2013-07-12T21:00:00Z
840,4558,LGA,CLE,71,419,MQ,2013-05-25,on_time,2013-05-25T12:00:00Z
1839,1202,JFK,BUF,54,301,B6,2013-07-15,on_time,2013-07-15T22:00:00Z
916,5463,LGA,BNA,108,764,EV,2013-10-08,late,2013-10-08T12:00:00Z
2209,675,EWR,SEA,332,2402,UA,2013-06-28,late,2013-06-28T00:00:00Z
1854,4626,LGA,CMH,69,479,MQ,2013-05-03,on_time,2013-05-03T22:00:00Z
1352,2177,LGA,DCA,44,214,US,2013-05-30,on_time,2013-05-30T18:00:00Z
744,1653,EWR,SJU,185,1608,UA,2013-04-27,on_time,2013-04-27T11:00:00Z
1447,759,LGA,DFW,184,1389,AA,2013-04-29,on_time,2013-04-29T18:00:00Z
757,2457,LGA,MSY,149,1183,DL,2013-07-19,on_time,2013-07-19T12:00:00Z
1056,1647,LGA,ATL,104,762,DL,2013-05-07,on_time,2013-05-07T14:00:00Z
1445,3318,JFK,BUF,57,301,9E,2013-02-19,on_time,2013-02-19T19:00:00Z
1815,7,EWR,SEA,306,2402,AS,2013-05-18,on_time,2013-05-18T22:00:00Z
1558,2459,JFK,MCO,128,944,DL,2013-09-17,on_time,2013-09-17T20:00:00Z
1830,1030,EWR,LAX,313,2454,UA,2013-01-03,on_time,2013-01-03T23:00:00Z
1646,4702,EWR,GSO,67,445,EV,2013-03-29,on_time,2013-03-29T20:00:00Z
2043,115,JFK,MSY,171,1182,B6,2013-01-23,on_time,2013-01-23T01:00:00Z
617,4963,EWR,MSP,164,1008,EV,2013-06-21,on_time,2013-06-21T10:00:00Z
2059,373,EWR,PBI,135,1023,UA,2013-07-05,on_time,2013-07-05T01:00:00Z
1159,1947,LGA,ATL,99,762,DL,2013-09-08,on_time,2013-09-08T16:00:00Z
1308,3795,EWR,CVG,86,569,9E,2013-09-06,on_time,2013-09-06T17:00:00Z
1844,4480,EWR,PIT,61,319,EV,2013-01-22,late,2013-01-22T22:00:00Z
1726,1111,JFK,RDU,78,427,B6,2013-06-19,on_time,2013-06-19T21:00:00Z
1832,711,JFK,LAS,291,2248,B6,2013-03-24,on_time,2013-03-24T22:00:00Z
1035,545,EWR,PBI,149,1023,B6,2013-02-25,on_time,2013-02-25T15:00:00Z
1611,3315,JFK,MSP,138,1029,9E,2013-05-02,on_time,2013-05-02T20:00:00Z
1337,137,LGA,STL,134,888,WN,2013-11-01,late,2013-11-01T16:00:00Z
1656,1171,LGA,DFW,231,1389,AA,2013-10-18,on_time,2013-10-18T21:00:00Z
607,1919,LGA,MSP,178,1020,DL,2013-11-19,on_time,2013-11-19T11:00:00Z
711,443,JFK,MIA,160,1089,AA,2013-02-24,on_time,2013-02-24T12:00:00Z
814,2165,JFK,PHX,282,2153,DL,2013-12-27,on_time,2013-12-27T13:00:00Z
1941,1787,JFK,TPA,162,1005,AA,2013-01-06,on_time,2013-01-06T00:00:00Z
1456,370,EWR,TPA,154,997,UA,2013-05-02,on_time,2013-05-02T18:00:00Z
1729,4517,EWR,MSP,133,1008,EV,2013-05-07,on_time,2013-05-07T21:00:00Z
1656,1171,LGA,DFW,202,1389,AA,2013-11-20,on_time,2013-11-20T22:00:00Z
720,361,LGA,PBI,154,1035,B6,2013-06-08,on_time,2013-06-08T11:00:00Z
2056,399,LGA,MCO,125,950,B6,2013-01-25,on_time,2013-01-25T02:00:00Z
1059,3230,JFK,DCA,47,213,MQ,2013-09-17,on_time,2013-09-17T15:00:00Z
732,4344,EWR,DTW,88,488,EV,2013-04-02,on_time,2013-04-02T11:00:00Z
1736,5812,EWR,CHS,91,628,EV,2013-07-18,late,2013-07-18T21:00:00Z
857,795,JFK,AUS,203,1521,B6,2013-10-15,on_time,2013-10-15T12:00:00Z
1113,1875,LGA,TPA,132,1010,DL,2013-09-19,on_time,2013-09-19T15:00:00Z
1030,4187,EWR,BNA,99,748,EV,2013-11-13,on_time,2013-11-13T15:00:00Z
1503,703,JFK,SJU,196,1598,B6,2013-03-27,on_time,2013-03-27T19:00:00Z
1504,3433,JFK,DCA,51,213,MQ,2013-08-27,on_time,2013-08-27T19:00:00Z
1423,5713,LGA,IAD,53,229,EV,2013-12-12,on_time,2013-12-12T19:00:00Z
637,4122,EWR,SDF,91,642,EV,2013-05-07,on_time,2013-05-07T10:00:00Z
754,721,LGA,DEN,211,1620,UA,2013-02-28,on_time,2013-02-28T13:00:00Z
550,145,JFK,PBI,146,1028,B6,2013-03-26,on_time,2013-03-26T10:00:00Z
859,5025,LGA,BTV,42,258,EV,2013-05-05,on_time,2013-05-05T13:00:00Z
1321,4640,EWR,DAY,103,533,EV,2013-12-30,on_time,2013-12-30T18:00:00Z
852,681,LGA,ORD,105,733,UA,2013-09-04,on_time,2013-09-04T13:00:00Z
2147,4536,EWR,CVG,96,569,EV,2013-06-14,late,2013-06-14T00:00:00Z
2141,1103,JFK,SJU,192,1598,B6,2013-10-06,on_time,2013-10-06T01:00:00Z
1423,1338,JFK,MVY,33,173,B6,2013-08-11,on_time,2013-08-11T17:00:00Z
702,2003,LGA,MIA,150,1096,DL,2013-09-05,on_time,2013-09-05T11:00:00Z
1806,7,EWR,SEA,343,2402,AS,2013-03-05,on_time,2013-03-05T23:00:00Z
1831,2580,EWR,BOS,42,200,B6,2013-07-25,late,2013-07-25T21:00:00Z
1558,599,LGA,DEN,216,1620,WN,2013-02-16,on_time,2013-02-16T20:00:00Z
1459,83,JFK,MCO,145,944,B6,2013-08-15,on_time,2013-08-15T19:00:00Z
1628,1394,JFK,PDX,315,2454,DL,2013-10-08,on_time,2013-10-08T20:00:00Z
736,646,EWR,IAH,194,1400,UA,2013-02-03,on_time,2013-02-03T12:00:00Z
1736,1001,EWR,PBI,134,1023,UA,2013-06-22,on_time,2013-06-22T21:00:00Z
2121,471,EWR,SFO,334,2565,UA,2013-10-15,on_time,2013-10-15T01:00:00Z
1002,1176,EWR,BOS,40,200,UA,2013-04-19,on_time,2013-04-19T14:00:00Z
1239,4711,EWR,STL,153,872,EV,2013-04-03,late,2013-04-03T13:00:00Z
815,4691,EWR,DAY,78,533,EV,2013-10-04,on_time,2013-10-04T12:00:00Z
755,4143,EWR,MHT,38,209,EV,2013-05-12,on_time,2013-05-12T11:00:00Z
950,972,EWR,AUS,204,1504,WN,2013-05-02,on_time,2013-05-02T13:00:00Z
702,1879,LGA,FLL,147,1076,DL,2013-05-03,on_time,2013-05-03T11:00:00Z
1458,573,EWR,TPA,147,997,B6,2013-09-24,on_time,2013-09-24T19:00:00Z
2141,4498,EWR,PWM,45,284,EV,2013-07-07,on_time,2013-07-07T01:00:00Z
1555,3748,EWR,ORD,106,719,MQ,2013-08-27,on_time,2013-08-27T19:00:00Z
652,1547,LGA,ATL,126,762,DL,2013-01-25,on_time,2013-01-25T11:00:00Z
650,3599,LGA,MSP,157,1020,MQ,2013-10-28,on_time,2013-10-28T10:00:00Z
1034,1163,EWR,BOS,45,200,UA,2013-08-26,on_time,2013-08-26T14:00:00Z
1319,553,JFK,PBI,162,1028,B6,2013-07-24,late,2013-07-24T17:00:00Z
1734,4411,EWR,MEM,144,946,EV,2013-05-16,late,2013-05-16T20:00:00Z
1403,329,LGA,ORD,129,733,AA,2013-04-11,late,2013-04-11T16:00:00Z
756,59,JFK,SFO,358,2586,AA,2013-06-05,on_time,2013-06-05T12:00:00Z
1933,711,JFK,LAS,284,2248,B6,2013-07-18,on_time,2013-07-18T22:00:00Z
1758,440,EWR,STL,138,872,WN,2013-02-04,late,2013-02-04T22:00:00Z
644,711,LGA,DFW,187,1389,AA,2013-05-02,on_time,2013-05-02T10:00:00Z
854,241,EWR,IAH,209,1400,UA,2013-03-17,on_time,2013-03-17T12:00:00Z
1959,4321,EWR,MCI,151,1092,EV,2013-09-25,on_time,2013-09-25T00:00:00Z
1726,419,LGA,DEN,220,1620,F9,2013-04-28,on_time,2013-04-28T21:00:00Z
1253,1006,JFK,BOS,47,187,B6,2013-01-29,on_time,2013-01-29T17:00:00Z
1622,3440,JFK,RDU,64,427,9E,2013-07-18,on_time,2013-07-18T20:00:00Z
658,4534,LGA,XNA,185,1147,MQ,2013-03-11,on_time,2013-03-11T11:00:00Z
551,1556,EWR,SFO,347,2565,UA,2013-06-06,on_time,2013-06-06T09:00:00Z
1954,2454,JFK,DEN,247,1626,DL,2013-11-23,on_time,2013-11-23T00:00:00Z
1650,4540,LGA,DTW,88,502,MQ,2013-05-29,on_time,2013-05-29T20:00:00Z
1255,1145,LGA,DFW,197,1389,AA,2013-10-28,on_time,2013-10-28T17:00:00Z
1935,381,LGA,MKE,102,738,WN,2013-08-19,on_time,2013-08-19T23:00:00Z
1013,4255,EWR,CHS,95,628,EV,2013-09-04,on_time,2013-09-04T14:00:00Z
1016,3611,EWR,ORD,111,719,MQ,2013-11-12,on_time,2013-11-12T15:00:00Z
1626,629,JFK,PHX,301,2153,US,2013-10-24,on_time,2013-10-24T20:00:00Z
1818,5,EWR,SEA,316,2402,AS,2013-08-31,on_time,2013-08-31T22:00:00Z
800,5463,LGA,BNA,117,764,EV,2013-10-31,on_time,2013-10-31T12:00:00Z
1925,2931,JFK,PIT,66,340,9E,2013-11-04,on_time,2013-11-04T00:00:00Z
1208,3839,EWR,MDW,103,711,WN,2013-04-09,on_time,2013-04-09T16:00:00Z
753,2171,LGA,DCA,50,214,US,2013-10-16,on_time,2013-10-16T12:00:00Z
1334,165,EWR,BNA,94,748,WN,2013-06-21,on_time,2013-06-21T17:00:00Z
736,1030,EWR,ORD,103,719,UA,2013-09-06,on_time,2013-09-06T11:00:00Z
905,874,LGA,MIA,154,1096,DL,2013-07-29,on_time,2013-07-29T13:00:00Z
1107,1599,LGA,MIA,159,1096,AA,2013-10-21,on_time,2013-10-21T15:00:00Z
2124,1691,EWR,DFW,182,1372,AA,2013-10-07,late,2013-10-07T23:00:00Z
655,4172,EWR,SDF,129,642,EV,2013-01-30,on_time,2013-01-30T12:00:00Z
1957,4572,EWR,GSP,99,594,EV,2013-02-26,on_time,2013-02-26T01:00:00Z
1504,63,JFK,TPA,135,1005,B6,2013-03-03,on_time,2013-03-03T19:00:00Z
1945,4312,EWR,DCA,43,199,EV,2013-04-17,on_time,2013-04-17T23:00:00Z
1359,4431,LGA,RDU,61,431,MQ,2013-05-30,late,2013-05-30T16:00:00Z
1951,3330,JFK,ORD,112,740,9E,2013-10-26,on_time,2013-10-26T23:00:00Z
1614,4447,LGA,RDU,76,431,MQ,2013-04-25,late,2013-04-25T19:00:00Z
1646,181,JFK,LAX,352,2475,AA,2013-03-18,late,2013-03-18T20:00:00Z
820,487,JFK,CLT,107,541,US,2013-01-17,on_time,2013-01-17T13:00:00Z
1939,3899,JFK,CLE,77,425,9E,2013-05-14,on_time,2013-05-14T23:00:00Z
1944,4410,EWR,CAE,88,602,EV,2013-10-10,late,2013-10-10T21:00:00Z
